MediaCanalR,MediaCanalG,MediaCanalB,MedianaR,MedianaG,MedianaB,ModaR,ModaG,ModaB,DesviacionEstandarR,DesviacionEstandarG,DesviacionEstandarB,MedioEscalaDeGrises,DesviacionEstandarEscalaDeGris,MedianaEscalaDeGris,ModaEscalaDeGris,MediaH,MediaS,MediaV,DesviacionEstandarH,DesviacionEstandarS,DesviacionEstandarV,MedianaH,MedianaS,MedianaV,ModaH,ModaS,ModaV,EntropiaEscalaDeGrises,EntropiaR,EntropiaG,EntropiaB,Class
124.24,109.26,74.06,125,105,73,120,91,86,20.35,24.82,31.64,99.78,21.72,97,87,46.71,42.39,50.18,37.38,21.56,7.99,38.18,41.91,49.41,40,50,47.06,6.43,6.09,6.35,7,N
25.15,100.29,181.88,20,101,219,0,42,255,23.61,48.32,78.97,115.91,50.49,127,47,208.71,88.24,72.83,14.64,8.74,29.84,212.47,89.84,87.06,196.67,100,100,7.02,5.96,7.14,6.44,I
31.01,86.49,153.87,32,84,25,34,84,152,6.18,16.52,17.28,99.76,5.26,99,99,213.11,79.85,61.24,9.88,4.52,5.1,214.76,78.71,60,214.87,77.48,59.61,3.47,4.4,3.61,4.18,H
56.58,69.43,62.33,61,68,64,63,69,68,20.48,31.99,20.71,64.18,19.63,66,67,156.85,15.97,27.44,30.99,16.36,12.55,168,10.14,26.67,156,7.14,27.06,6.24,6.26,6.39,6.28,N
89.83,153.38,216.54,89,22,88,74,137,255,24.82,23.4,32.05,165.13,20.21,34,148,210.04,59.54,86.2,11.62,8.54,8.43,212.31,59.15,85.1,209.52,62.94,100,6.26,6.48,6.31,6.08,H
51.59,151.7,212.59,37,140,217,19,255,255,46.63,52.46,37.69,159.06,43.17,151,127,201.52,77.79,84.91,14.98,17.97,11.58,206.74,82.94,85.88,180,100,100,7.28,7.02,7.36,6.43,I
187.89,180.63,168.8,193,184,171,227,221,226,38.44,42.23,44.22,178.44,41.55,182,220,55.52,12.67,74.74,56.29,9.41,14.65,33.75,11.31,76.47,30,3.93,87.06,7.18,7.05,7.2,7.25,H
25.06,87.82,77.17,24,89,80,0,93,85,16.3,28.05,23.01,76.18,21.4,79,80,171.82,72.85,34.59,8.93,14.69,10.93,171.63,72.38,34.9,180,100,34.51,6.42,5.78,6.59,6.5,N
4.93,99.21,199.2,2,99,84,0,106,255,6.73,50.34,46.34,117.49,39.96,122,119,212.25,97.71,79.54,15.37,3.11,15.85,213.11,99.13,83.92,240,100,100,7.32,3.49,7.6,7.11,I
61.95,123.13,130.78,64,126,136,74,135,139,18.11,25.18,25.94,118.13,21.42,122,120,188.17,54.09,52.48,8.43,8.71,10.09,189.04,52.55,53.73,189.04,50,54.51,6.37,6.15,6.46,6.52,N
65.67,69.54,73.25,66,65,73,67,65,74,10.98,23.04,16.8,69.1,12.25,67,67,241.85,14.44,30.41,69.05,11.87,9.22,246,13.54,28.63,260,0,28.24,5.54,5.18,5.6,5.89,H
30.91,112.49,212.6,27,110,92,19,91,224,17.86,40.15,30.77,133.03,28.24,5,154,212.75,86.12,84.75,13.67,7.24,7.52,214.29,87.44,86.67,222.86,100,87.84,6.8,6.07,7.2,6.16,I
87.21,59.97,49.1,83,52,44,81,51,40,16.45,25.72,21.86,59.04,19.6,53,51,29.98,45.93,35.01,70.14,14.61,7.81,12.86,47.95,32.55,12.86,50,31.76,5.58,5.13,5.53,5.9,H
97.73,117.77,126.72,100,121,4,107,123,134,18.14,19.5,17.07,117.8,12.9,122,124,203.64,24.4,50.99,12.14,10.6,6.59,205.71,23.88,52.16,200.77,19.55,52.55,5.38,5.9,5.55,5.03,H
54.95,73.73,86.96,56,70,88,56,68,85,7.41,21.75,11.91,74.2,4.96,73,72,210.59,37.98,35.76,15.07,9.15,7.67,213.1,36.71,34.51,210,33.33,33.33,4.29,4.13,4.52,4.81,H
6.13,120.61,224.63,3,123,110,0,128,255,7.94,30.16,39.77,138.87,23.71,16,150,208.37,97.36,89.68,12.31,3.48,11.23,210,98.43,93.73,207.47,100,100,6.45,3.83,6.68,6.14,I
107.3,77.89,57.78,100,68,52,91,50,21,25.23,34.76,33.23,74.44,30.48,67,43,24.1,50.35,43.04,25.88,20.39,10.41,21.23,48.48,39.61,21.23,75.58,35.69,6.61,6.27,6.64,6.81,H
3.59,42.66,167.75,2,37,50,0,25,185,4.18,31.83,44.85,74.08,22.14,75,81,225.82,97.95,67.28,14.38,2.25,16.06,228.55,98.5,70.59,230,100,72.55,6.41,3.38,6.12,7.31,I
121.42,150.15,151.57,120,23,29,121,153,159,23.83,18.65,25.61,146.97,10.33,22,153,184.87,22.84,62.47,42.42,15.14,6.89,196,22.6,61.96,191.25,11.76,60.78,5.11,5.86,5.23,5.67,H
65.63,84.76,95.63,82,104,118,99,115,128,34.08,39.75,37.13,83.99,35.61,104.5,117,207.66,36.75,39.09,14.39,16.42,15.29,210,29.91,46.67,206.9,22.66,50.2,6.03,5.98,6.13,6.15,H
24.85,58.89,35.59,18,48,27,0,37,0,24.37,43.86,31.17,45.19,32.26,37,27,136.48,62.35,23.12,18.51,23.29,17.19,139.02,60,18.82,120,100,14.51,6.78,5.97,7.01,6.54,N
191.26,204.46,223.73,71,74,94,245,204,254,45.11,23.23,17.91,208.24,19.27,76,205,179.15,14.82,88.27,103.14,20.29,7.33,218.18,4.4,87.84,0,0.81,99.61,6.09,7.04,6.4,5.87,H
68.88,91.44,83.39,68,89,82,66,87,81,21.36,31.36,27.07,87.33,26.39,88,96,158.36,22.2,35.86,16.53,13.32,12.29,162.86,21.67,34.9,156,24.14,34.12,6.72,6.34,6.75,6.64,N
60.76,151.52,229.43,62,32,126,73,162,254,23.29,53.71,51.63,164.63,44.59,48,177,209.46,73.72,91.27,17.22,9.29,17.73,209.19,73.23,99.61,210,71.26,99.61,7.03,6.41,7.49,4.16,I
177.76,175.39,171.32,189,188,185,220,222,208,46.87,48.32,46.19,174.49,46.52,187,220,115.77,6.45,70.65,115.95,7.7,17.78,54.55,4.76,74.9,48,14.06,86.27,7.2,7.2,7.24,7.18,H
52.46,67.42,61.8,52,63,60,50,59,54,12.24,24.85,17.36,61.02,11.83,61,63,166.22,19.18,26.8,18.09,13.44,10.34,169.41,16.92,24.71,169.09,15.25,23.14,5.59,5.43,5.74,5.66,N
50.75,95.05,66.25,51,87,59,60,77,50,17.31,30.07,25.75,79.21,20.54,74,67,134.55,46.59,37.28,24.25,15.09,11.79,137.65,42.98,34.12,99.38,33.33,30.2,6.12,5.91,6.34,6.4,N
198.78,202.16,207.75,213,212,222,0,0,222,54.62,49.12,55.03,204.02,49.45,215,0,228.52,9.77,83.08,64.84,20.39,19.4,246,4.5,87.06,246,0,87.06,5.94,6.2,6.09,5.61,H
33.4,54.77,26.58,26,46,18,9,15,0,26.46,40.09,26.31,41.7,30.16,34,11,99.96,60.83,21.48,14.35,23.82,15.72,100,57.14,18.04,80,100,5.88,6.66,6.44,6.93,6.06,N
123.61,136.41,138.5,121,8,15,81,84,186,47.25,49.8,52.11,135.77,47.87,9,183,192.03,14.69,56.94,59.03,13.55,19.54,210,12.3,58.43,210,11.11,74.12,7.47,7.45,7.51,7.57,H
142.61,141.62,143.58,148,142,146,157,152,144,26.08,19.17,19.78,141.76,12.59,144,148,230.25,11.1,60.24,121.63,12.88,6.69,246.67,8.19,58.82,350,3.82,58.43,5.46,6.26,5.7,4.73,H
86.33,107.98,120.16,89,110,126,99,116,135,15.54,20.21,18.64,108.55,13.74,112,118,205.79,29.45,48.4,11.93,8.67,7.43,207.57,29.01,49.8,207.57,27.21,52.94,5.54,5.66,5.66,5.44,H
55.87,75.79,69.85,51,59,56,46,52,54,21.96,39.09,33.51,69.81,32.95,56,52,144.49,20.67,29.94,69.33,18.24,15.34,168,15.6,23.14,0,0,17.25,6.62,6.36,6.76,6.67,N
19.56,43.78,27.13,19,39,26,20,37,25,11.86,27.81,13.32,33.94,11.91,33,33,141.93,54.51,17.18,13.64,17.3,10.92,141.18,51.39,15.29,141.18,50,14.51,5.47,5.35,5.72,5.51,N
22.04,26.68,18.78,22,22,18,22,22,26,7.55,30.71,9.03,21.04,8.83,21,21,69.99,28.59,11.37,57.92,19.97,11.76,48,22.86,9.41,90,20,9.8,5.15,4.92,5.41,5.17,N
73.06,66.82,63.85,70,62,62,63,55,62,22.55,26.75,14.67,65.28,16.96,63,59,176.25,17.84,30.32,152.97,11.25,10.9,260,16.07,27.84,8.57,11.11,24.71,5.92,6.32,6.09,5.59,H
97.99,110.08,112.07,99,109,113,97,111,112,8.68,12.24,10.14,108.95,4.87,109,111,195.97,13.32,44.71,9.48,7.87,4.69,196,12.84,44.31,196,13.04,43.92,4.31,4.21,4.43,4.47,H
46.19,91.45,80.42,47,89,81,45,92,97,20.02,31.87,25.94,80.93,22.91,81,75,169.64,49.62,35.87,10.83,14.66,12.5,170.53,46.67,34.9,170,50,36.08,6.53,6.29,6.67,6.64,N
20.25,45.19,29.56,20,42,29,19,41,31,10.38,25.68,12.75,35.61,11.45,35,33,146.5,54.79,17.81,16.12,15.84,10.09,144,52.38,16.47,150,50,15.29,5.55,5.35,5.83,5.62,N
163.9,154.79,176.7,166,157,178,161,162,171,19.15,19.71,26.38,161.25,20.18,165,169,278.62,13.74,70.26,33.54,8.94,9.11,274.84,11.73,70.59,234,5.85,67.06,6.23,6.07,6.21,6.61,H
27.54,75.61,44.63,23,65,36,18,37,20,21.07,42.5,32.45,59.74,34.01,52,29,134.76,64.1,29.66,16.89,13.7,16.68,138,62.91,25.49,140,66.67,14.51,6.87,5.92,7.12,6.75,N
17.87,86.91,63.8,9,83,59,0,70,52,22.86,46.46,41.06,70.78,40.21,67,45,157.65,83.24,34.09,12.32,16.9,18.22,161.01,86.67,32.55,150,100,27.45,7.26,5.09,7.44,7.24,N
116.98,123.93,130.09,118,123,130,129,111,145,18.5,20.82,21.56,124.8,18.63,124,138,216.63,10.74,51.71,14.71,7.5,8.26,213.75,10.32,51.37,210,11.11,56.86,6.18,6.04,6.19,6.26,H
54.22,80.23,99.47,56,78,101,56,79,102,10.41,24.93,21.92,81.46,11.21,82,83,208.93,46.15,40.92,16.81,10.08,10.11,210,44.44,40,210,50,40,5.36,5.07,5.58,5.71,N
160.98,161.73,171.06,164,165,176,189,133,197,27.47,27.47,28.98,164.71,25.03,167,193,247.02,9.16,68.28,30.39,9.65,9.55,246,6.78,69.41,240,5,77.25,6.53,6.49,6.62,6.49,H
100.42,127,138.06,101,126,142,99,126,143,11.32,14.26,16.34,127.04,8.56,128,128,200.31,27.77,55.13,10.01,9.27,5.74,201.7,28.67,56.08,202.86,30.34,56.08,5.08,4.9,5.13,5.3,H
22.79,86.43,169.63,13,86,80,0,57,255,26.08,55.86,85.35,103.67,57.17,114,18,214.49,86.11,67.72,13.5,12.91,32.87,216.28,89.41,83.14,210,100,100,7.52,5.79,7.56,7.12,I
56.41,74.3,60.76,57,72,62,58,71,65,18.34,29.91,19,66.35,17.86,67,71,138.41,21.19,29.16,16.75,13.56,11.76,138.75,18.64,28.24,143.08,20,27.84,6.19,6.15,6.39,6.23,N
74.28,107.79,86.51,79,109,89,92,107,89,29.23,32.93,26.74,96.69,26.24,100,106,135.93,33.8,42.29,29.26,16.06,12.9,149.43,32.11,42.75,150,50,41.96,6.69,6.79,6.86,6.68,N
132.22,138.8,162.97,134,137,167,131,146,166,22.9,20.39,24.71,145.27,10.62,145,142,235.59,21.84,66.32,23.71,12.16,5.51,240,19.88,65.88,240,20,65.1,5.44,5.86,5.73,5.27,H
25.33,36.14,44.86,26,30,39,28,27,31,6.02,28.51,22.05,35.16,11.24,32,28,209.19,42.24,19.96,84.21,24.87,12.44,220.33,40.43,16.08,0,73.08,12.16,5.38,4.47,5.26,6.26,N
34.52,83.85,65.73,30,84,65,0,83,60,26.22,41.43,33.83,71.56,34.36,72,77,160.95,61.57,32.9,12.43,19.26,16.23,161.05,59.68,32.94,157.5,100,32.55,7.09,6.43,7.26,7.06,N
214.39,200.81,163.03,219,202,168,225,206,172,25.35,9.94,23.97,191.68,10.02,194,199,40.81,25.3,85.6,11.86,9.74,3.58,38.89,23.21,86.27,37.02,20.98,88.24,5.25,5.13,5.03,5.97,H
44.54,126.72,218.66,44,131,242,0,139,255,22.76,45.49,49.45,145.41,39.36,154,164,212.21,80.04,87.1,13.68,10.01,16.86,214.15,80.56,95.29,210,100,100,7.23,6.46,7.48,5.96,I
10.93,49.32,122.15,9,40,124,0,24,44,9.64,30.37,62.48,65.88,32.27,61,30,224.17,82.46,48.53,13.1,20.65,24.46,223.2,94.62,49.41,240,100,17.25,6.7,4.5,6.31,7.57,I
129.88,143.56,154.92,126,143,159,120,149,167,28.33,35.06,35.88,145.5,32.43,146,152,221.01,16.88,61.77,25.15,10.38,13.48,211.67,16.92,63.14,208.42,8.04,65.49,6.66,6.34,6.8,6.69,H
18.99,40.95,33.83,18,39,33,21,43,35,10.27,18.9,11.47,35.55,11.55,35,35,165.71,53.85,16.15,12.87,17.18,7.37,166.96,52.5,15.69,171.43,50,16.86,5.53,5.29,5.74,5.51,N
170.39,184.52,186.75,44,57,62,171,192,194,18.88,10.6,18.7,183.76,8.32,57,192,196.78,9.9,74.32,10.54,8.95,3.62,198,9.52,74.51,198,9.52,76.08,4.98,5.37,5.05,4.83,H
25.16,55.36,43.22,22,50,41,0,49,33,17.58,36.29,23.29,46.6,24.75,44,44,163.86,54.32,21.78,18.22,18.57,14.18,163.64,51.85,19.61,160,100,19.22,6.55,5.92,6.77,6.46,N
44.9,103.11,93.52,45,102,95,0,107,97,24.08,33.95,30.16,92.82,28.61,94,96,172.76,58.83,40.47,8.24,15.75,13.29,172.22,55.56,40.39,180,100,41.96,6.86,6.51,6.97,6.91,N
26.2,62.36,55.69,24,52,46,0,40,36,16.3,35.41,30.41,55.07,27.85,47,34,170.59,55.98,24.71,16.51,19.1,14.03,171.11,52.5,20.39,171.43,100,15.69,6.51,5.82,6.67,6.61,N
15.33,63.62,172.26,13,53,48,10,26,222,9.2,37.44,44.5,89.58,29.91,85,68,221.95,91.55,68.89,14.23,3.78,15.9,225.54,91.79,69.8,227.92,100,87.06,6.76,5.06,6.67,7.13,I
105.84,96.8,70.85,108,95,73,105,94,78,22,25.21,27.58,89.04,20.02,89,84,61.46,35.39,43.1,69.46,22.23,9.33,39.64,32.29,42.75,40,33.33,41.18,6.35,6.32,6.35,6.79,N
100.13,109.74,109.57,105,112,116,131,120,120,36.95,37.14,29.19,108.18,30.17,112,120,160.5,17.83,46.41,96.22,17.68,13.19,207.27,11.94,47.06,0,0,47.84,6.86,7.15,7.01,6.61,H
91.75,109.21,131.2,94,103,128,98,101,255,21.86,32.65,42.81,112.57,25.1,110,106,226.18,30.08,54.55,31.61,19.26,15.77,236.36,23.02,51.76,240,8.39,100,6.37,6.21,6.45,6.77,H
69.87,76.23,55.27,67,74,50,102,126,0,29.07,44.03,42.42,66.65,37.85,65,72,83.97,43.02,32.36,53.24,28.19,15.55,72.63,32.67,29.8,203.08,100,55.29,7.17,6.81,7.27,6.95,N
53.24,83.09,61.4,38,82,64,0,94,63,51.31,33.96,24.89,71.72,23.75,74,85,141.71,59.24,36.17,51.2,22.81,17.86,164.21,58.62,32.16,170,100,33.33,6.51,6.84,6.69,6.61,N
15.27,63.71,169.75,14,55,54,8,27,219,9.07,35.62,49.6,88.51,30.32,87,40,221.41,91.39,67.95,14.18,3.85,18.03,224.51,91.39,71.76,224.79,100,85.88,6.74,5.09,6.65,7.23,I
80.39,97.25,104.21,72,98,108,53,103,123,42.96,31.33,25.15,96.7,25.81,99,99,188.27,36.36,44.39,91.39,23.74,11.79,201.7,33.33,44.71,200,50,48.24,6.69,7.3,6.82,6.53,N
50.1,143.18,235.81,51,18,113,0,156,255,26.69,36.63,24.91,160.45,27.93,35,162,209.32,79.35,93.05,9.7,10.57,6.94,210,78.84,94.9,207.89,100,100,6.81,6.64,7.2,5.52,I
28.9,104.53,182.5,30,104,185,32,106,186,5.18,16.33,21.01,118.94,6.5,120,122,210.31,84.26,72.51,9.92,2.92,5.13,210.79,83.68,72.55,211.37,82.26,72.94,4.64,4.09,4.99,4.99,H
70.34,64.12,59.37,68,59,54,65,56,53,12.42,20.22,18.03,62.9,14.5,58,56,79.68,19.85,28.62,114.62,9.85,7.59,24.71,20.63,26.67,24.71,25,25.49,5.55,5.38,5.58,5.75,H
11.73,45.41,162.54,12,45,39,0,54,186,7.16,25.43,28.99,75.86,18.53,77,87,226.99,93.16,64.48,10.88,3.86,10.33,227.31,93.01,65.49,223.86,100,72.94,6.2,4.74,6.23,6.65,I
9.56,127.76,238.69,8,127,119,0,142,255,7.86,29.33,33.07,147.51,17.63,21,160,208.58,96.12,95.24,12.88,3.14,5.39,210.24,96.71,96.86,204.05,100,100,6.13,4.66,6.71,5.09,I
68.23,91.02,98.23,69,87,97,101,67,88,27.31,33.74,25.36,89.79,24.57,88,70,200.53,34.45,40.67,16.89,17.45,11.89,206.47,31.71,38.82,210,33.33,34.51,6.49,6.55,6.65,6.46,H
31.37,70.98,48.91,25,59,39,14,33,13,22.47,44.02,34.11,58.55,35.38,48,21,142.85,55.45,27.84,17.24,18.06,17.26,147.19,54.55,23.14,150,50,10.98,6.89,6.25,7.12,6.82,N
25.75,41.83,32.57,24,35,31,19,27,27,9.12,28.87,8.83,34.96,10.23,32,26,159.42,32.42,16.43,18.18,12.5,11.31,162.86,30.56,13.73,172.5,29.63,10.98,5.05,4.96,5.42,4.83,N
121.89,212.56,239.58,117,121,125,0,255,255,89.47,64.08,37.72,211.74,53.54,110,255,183,52.02,96.31,46.97,34.87,8.21,183.6,54.12,100,180,100,100,6.39,7.24,5.64,4.03,I
19.22,72.44,188.61,19,71,66,15,75,204,9.24,22.07,29.16,100.66,14.69,102,107,221.43,89.53,74.83,10.6,5.79,9.47,222.2,90.525,76.47,220.63,100,80,5.86,5.21,5.81,6.57,I
89.32,150.64,201.97,78,42,114,0,176,255,57.55,67.24,73.3,159.1,65.03,53,232,208.41,59.83,80.39,13.73,21.21,27.56,211.03,65.86,95.29,210,100,100,7.37,7.42,7.58,6.1,I
12.66,25.37,17.17,12,20,15,10,17,13,7.85,26.72,10.51,19.41,9.81,18,17,147.6,46.83,10.13,30.26,21.43,10.57,148.24,42.86,8.24,154.29,50,7.06,5.24,4.9,5.52,5.23,N
27.34,63.21,46.41,27,57,39,26,44,38,12.08,29.6,24.29,52.83,20.84,48,51,147.31,53.89,24.88,19.6,17.09,11.66,143.08,47.54,22.35,136.67,100,17.25,6.04,5.4,6.24,6.08,N
160.83,166.6,170.22,163,166,173,158,167,169,24.31,17.12,24.91,167.5,12.75,168,169,228.28,9.44,69.26,61.58,12.08,6.29,234.55,7.06,69.02,234.55,6.51,68.63,5.65,5.9,5.79,5.85,H
85.3,73.48,27.65,85,66,22,86,61,18,18,30.96,21.64,58.19,18.97,54,52,46.06,70.68,35.65,16.69,14.82,9.89,41.25,73.81,33.73,39.05,22.22,33.73,5.74,5.43,6.1,5.65,N
64.43,113.4,114.79,60,110,116,59,152,155,36.09,49.81,52.78,107.46,47.15,105.5,91,181.61,48.23,47.81,23.63,15.64,20.26,186.77,46.8,47.06,180,50,60.78,7.54,7.11,7.6,7.69,N
115.25,110.84,123.31,123,117,6,128,122,139,23.56,29.06,33.57,114.76,27.4,123,128,271.69,15.7,50.2,48.18,8.59,11.63,261.18,13.87,52.94,261.18,14.29,54.51,6.36,5.9,6.37,6.59,H
107.89,120.7,126.85,110,123,132,121,137,154,25.5,28.33,29.53,120.58,25.18,124,140,203.41,16.87,51.18,40.36,11.18,11.11,210,15.94,52.16,210,20,60.39,6.63,6.58,6.67,6.73,H
14.54,33.09,23.63,12,25,20,0,17,14,11.91,33.3,15.07,25.37,15.28,22,15,159.46,54.92,12.98,14.68,22.03,13.06,162.86,50,9.8,160,100,6.67,5.76,5.27,6.01,5.76,N
148.97,156.49,164.18,18,28,38,124,165,164,37.07,28.9,25.11,158.21,26.41,31,141,188.65,14.79,66.59,82.37,10.71,9.99,213.6,12.5,66.27,213.75,20,64.31,6.73,7.08,6.81,6.46,H
5.39,97.92,210.41,3,98,89,0,95,255,6.57,27.27,36.95,121.41,24.33,125,146,213.04,97.51,83.29,9.34,3.04,12.67,213.81,98.49,85.49,212.76,100,100,6.51,3.68,6.57,6.71,I
52.05,71.14,52.95,52,64,50,46,57,52,18.6,37.59,27.1,60.38,23.22,58,48,104.72,29.59,28.7,41.57,17.73,15.26,106.15,24.59,25.1,80,25,23.92,6.49,6.18,6.76,6.49,N
38.8,101.28,181.95,35,93,72,34,88,255,24.21,51.43,66.81,117.4,46.42,118,124,213.61,79.07,73.92,19.76,12.06,23.77,219.1,80.38,80.78,225,100,100,7.47,6.42,7.51,7.16,I
75.82,87.99,78.01,78,87,80,81,89,84,15.31,23.65,16.95,82.37,14.04,84,86,127.17,12.8,34.61,39.34,12.72,9.2,136.36,10.34,34.12,108,12.5,34.51,5.85,5.77,5.98,5.95,N
48.59,86.44,71.03,50,85,69,61,105,64,18.55,32.54,32.52,76.94,27.21,77,74,151.84,43.9,34.38,24.1,14.37,13.28,153,43.21,33.73,147.57,50,44.31,6.79,6.22,6.84,7.02,N
29.69,110.12,239.01,30,103,121,31,96,255,5.57,25.83,36.53,139.06,12.49,10,141,216.24,87.82,95.69,14.92,2.21,5.88,220.36,87.65,97.65,220,87.45,100,5.63,4.06,5.9,4.9,I
22.25,109.65,238.4,23,105,122,23,102,255,4.94,26.08,35.53,137.89,13.14,11,139,215.09,90.85,95.36,14.2,1.97,5.98,218.37,90.78,98.04,220,90.59,100,5.7,4.13,6.11,4.85,I
11.47,140.67,240.09,9,13,120,0,128,255,10.61,30.33,33.56,155.44,20.74,29,157,205.66,95.35,95.67,12.21,4.24,6.49,206.75,96.43,97.25,209.08,100,100,6.3,4.96,6.84,4.83,I
151.91,146.53,120.64,28,20,123,162,159,140,25.7,25.38,24.07,139.28,21.81,13,145,46.15,21.93,60.86,14.72,10.7,9.02,44.52,20.77,61.57,40,25,63.53,6.44,6.42,6.54,6.45,H
55.56,140.2,109.52,56,19,118,55,111,84,20.09,40.45,36.76,121.21,34.69,1,155,156.42,58.86,54.98,13.67,13.6,15.86,160.62,59.76,57.65,160,50.45,43.53,6.97,6.32,7.19,7.03,N
38.38,44.35,15.87,37,38,13,34,30,0,9.74,30.81,13.26,33.07,15.5,30,25,63.95,69.12,18.95,23.87,18.88,11.21,60,67.65,16.08,51.43,100,13.33,5.81,5.11,6.15,5.41,N
70.74,83.73,63.18,72,83,64,80,87,71,20.45,30.9,24.84,74.03,23.6,75,80,93.82,26.93,33.37,35.66,14.73,11.67,95.29,24,32.94,80,25,34.12,6.57,6.32,6.72,6.62,N
45.49,64.28,28.88,43,58,26,42,55,16,11.58,26.69,15.43,50.37,17.01,47,44,87.68,56.47,25.27,16.78,12.02,10.4,88.24,55.32,22.75,80,50,21.57,5.98,5.32,6.24,5.85,N
19.39,41.07,62.65,19,38,67,20,47,75,7.13,28.53,23.01,43.11,12.86,45,48,215.28,65.74,26.4,40.51,19.84,12.08,216.67,71.43,27.06,220,73.33,29.41,5.66,4.84,5.58,6.42,N
50.52,81.75,81.09,45,80,83,40,37,29,18.17,38.77,41.35,76.4,34.59,74,35,154.05,38.11,34.1,54.53,18.36,16.14,187,41.07,33.73,189.84,32.5,15.69,6.62,5.86,6.73,6.95,N
53.2,83.37,95.63,55,86,101,59,97,111,17.5,26.13,25.87,83.02,22.4,86,90,202.54,44.96,38.17,22.26,14.11,10.58,199.53,45.24,39.61,192,50,43.53,6.46,6.13,6.57,6.62,N
103.57,78.98,46.97,107,78,47,111,83,45,18.4,23.11,8.65,71.04,9.62,71,78,31.16,55.08,42.12,12.72,8.26,8.53,29.27,55.36,42.35,30,50,43.53,5.19,5.77,5.5,4.86,H
187.75,146.45,97.05,195,148,98,195,149,97,29.6,21.99,18.94,135.38,18.06,138,141,31.99,49.08,74.83,11.16,7.24,8.89,30.62,48.63,76.86,30.62,50,76.47,6.07,6.25,6.18,5.93,H
33.37,82.05,176.01,35,79,53,35,83,186,11.07,28.7,47.29,103.03,21.54,102,91,219.1,80.33,71.01,16.16,8.5,16.09,222.06,81.48,72.16,222,81.18,72.94,6.38,5.41,6.17,7.34,I
92.19,120.84,139.53,91,115,14,84,106,142,24.03,26.38,23.27,122.94,14.49,121,112,206.54,35.85,57.31,18.22,15.87,7.72,208.42,32.56,56.47,208.42,33.33,55.69,5.73,6.31,6.14,5.71,H
16.25,67.63,191.12,16,66,67,15,63,194,7.42,24.58,26.33,98.3,18.45,99,98,222.49,91.78,75.57,9.45,3.34,8.66,223.45,91.54,76.47,222.95,100,76.08,6.23,4.89,6.38,6.44,I
30.95,54.52,57.65,31,50,58,29,52,70,11.96,30,21.85,50.21,16.67,50,52,193.96,46.12,24.52,28.47,17.79,12.06,198,45,23.53,210,50,27.45,6.07,5.57,6.24,6.37,N
167.8,177.88,171.21,42,48,46,156,193,160,31.68,21.21,29.29,175.28,18.06,46,160,151.3,6.17,70.31,56.13,14.42,7.92,168,2.82,69.41,168,1.04,63.14,6.11,6.45,6.24,6.06,H
27.23,67.12,77.71,24,64,78,0,100,128,21.26,35.65,29.17,63.19,25.63,63,71,196.99,70.55,32.57,15.21,17.7,13.77,199.57,68.75,31.37,199.09,100,50.2,6.68,6.01,6.79,6.82,N
22.98,50.27,38.28,22,46,37,18,52,44,13.6,32.29,18.01,41.06,17.36,41,47,159.88,53.72,19.72,8.19,17.38,12.66,160,50,18.04,160,50,20.39,6.12,5.69,6.37,6.13,N
29.32,79.69,60.96,26,72,53,0,23,11,22.2,45.85,41.26,67.14,38.94,60,18,145.22,64.23,31.28,32.18,21.48,17.95,158.67,61.955,28.24,80,100,9.02,7.11,6.1,7.31,7.16,N
48.13,113.46,123.2,46,118,0,0,138,141,29.09,42.39,39.98,108.26,37.85,113,108,190.4,65.16,49.84,12.24,14.33,15.63,189.88,64.08,50.98,188.57,100,55.29,7.22,6.77,7.34,7.29,N
16.06,42.73,30.72,14,33,26,0,30,22,13.36,38.26,22.42,33.59,23.83,28,23,157,57.66,16.88,39.24,25.03,14.93,161.38,55.23,12.94,160,100,11.76,6.31,5.34,6.6,6.19,N
61.03,76.31,97.43,56,70,97,46,52,98,30.39,33.44,23.45,79.5,24.06,76,61,220.7,41.22,39.93,19.24,20.33,10.54,222.63,40.91,38.82,220,50,38.43,6.45,6.75,6.58,6.35,H
56.55,71.43,56.4,55,67,56,60,63,53,22.21,30.36,17.4,63.74,18.92,63,65,120.77,20.54,28.26,25.41,13.01,12.49,125.45,18.03,26.27,120,20,24.71,5.99,6,6.17,5.96,N
156.76,134.1,109.97,157,133,107,153,129,108,29.34,26.12,35.4,129.19,26.02,128,122,62,33.54,63.19,82.97,14.41,11.11,31.88,34.54,63.14,30,33.33,68.24,6.74,6.81,6.67,7.08,N
36.24,73.75,76.46,33,71,76,0,71,114,28.28,41.46,36.67,67.56,33.23,67,61,190.87,60.1,32.41,15.21,22.76,16.57,192.86,56.61,31.37,192,100,46.67,7.02,6.37,7.13,7.15,N
3.2,165.06,247.26,1,164,254,0,153,255,6.91,32.61,29.35,172.15,19.58,172,164,199.86,98.74,98.36,11.88,2.72,3.33,201.04,99.61,99.61,210.93,100,100,6.31,3,7.02,3.3,I
56.46,60.46,57.82,57,56,55,58,54,48,13.4,26.4,20.75,57.54,14.56,56,50,115.07,16.46,26.1,105.68,17.49,10.96,80,11.63,23.92,0,0,21.18,5.84,5.66,6.05,6.04,N
57.49,62.61,58.81,59,61,58,61,63,58,13.87,25.28,21.18,58.59,14.27,59,62,112.88,13.36,25.99,87.93,15.67,10.95,90,9.23,24.71,48,0,24.71,5.85,5.67,6.04,5.86,N
